CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
199180,0,2012-01-09 10:18:04,112,0
199180,1,2012-01-09 10:18:06,112,2
199180,2,2012-01-09 10:18:41,112,35
199192,0,2012-01-09 10:52:54,112,0
199192,1,2012-01-09 10:52:54,112,0
199192,6,2012-01-09 10:53:27,112,33
199192,6,2012-01-09 14:05:03,11181,11496
199192,2,2012-01-09 14:05:30,11181,27
199192,6,2012-01-09 14:05:33,11181,3
199195,0,2012-01-09 10:53:22,112,0
199195,1,2012-01-09 10:53:23,112,1
199195,2,2012-01-09 10:53:55,112,32
199198,0,2012-01-09 10:59:33,112,0
199198,1,2012-01-09 10:59:33,112,0
199198,6,2012-01-09 11:00:09,112,36
199198,6,2012-01-09 14:05:43,11181,11134
199198,6,2012-01-09 14:06:25,11181,42
199198,6,2012-01-09 14:06:31,11181,6
199198,3,2012-01-09 14:07:16,11181,45
199198,4,2012-01-09 14:07:16,11181,0
199198,6,2012-01-09 14:07:18,11181,2
199198,4,2012-01-10 12:22:43,0,80125
199198,2,2012-01-10 12:33:04,11202,621
199198,4,2012-01-10 12:33:07,0,3
199201,0,2012-01-09 11:04:32,112,0
199201,1,2012-01-09 11:04:33,112,1
199201,6,2012-01-09 11:05:13,112,40
199201,6,2012-01-09 11:08:26,10931,193
199201,6,2012-01-09 11:10:15,10931,109
199201,6,2012-01-09 11:10:18,10931,3
199201,2,2012-01-09 11:13:11,10931,173
199201,6,2012-01-09 11:13:15,10931,4
199216,0,2012-01-09 12:13:11,112,0
199216,1,2012-01-09 12:13:12,112,1
199216,6,2012-01-09 12:13:23,112,11
199216,6,2012-01-09 14:07:27,11181,6844
199216,3,2012-01-09 14:10:03,11181,156
199216,4,2012-01-09 14:10:04,11181,1
199216,6,2012-01-09 14:10:05,11181,1
199216,4,2012-01-10 12:42:00,10909,81115
199216,2,2012-01-10 12:52:02,10909,602
199216,4,2012-01-10 12:52:05,10909,3
199219,0,2012-01-09 12:15:16,112,0
199219,1,2012-01-09 12:15:16,112,0
199219,2,2012-01-09 12:15:49,112,33
199225,0,2012-01-09 12:30:36,112,0
199225,1,2012-01-09 12:30:36,112,0
199225,6,2012-01-09 12:30:46,112,10
199225,6,2012-01-09 14:10:10,11181,5964
199225,2,2012-01-09 14:12:10,11181,120
199225,6,2012-01-09 14:12:14,11181,4
199231,0,2012-01-09 12:53:59,112,0
199231,1,2012-01-09 12:53:59,112,0
199231,6,2012-01-09 12:54:40,112,41
199231,6,2012-01-09 14:12:21,11181,4661
199231,2,2012-01-09 14:19:30,11181,429
199231,6,2012-01-09 14:19:33,11181,3
199234,0,2012-01-09 13:10:12,112,0
199234,1,2012-01-09 13:10:12,112,0
199234,2,2012-01-09 13:10:50,112,38
199237,0,2012-01-09 13:15:50,112,0
199237,1,2012-01-09 13:15:50,112,0
199237,2,2012-01-09 13:16:25,112,35
199240,0,2012-01-09 13:17:04,112,0
199240,1,2012-01-09 13:17:04,112,0
199240,2,2012-01-09 13:17:42,112,38
199243,0,2012-01-09 13:31:32,112,0
199243,1,2012-01-09 13:31:35,112,3
199243,2,2012-01-09 13:32:08,112,33
199246,0,2012-01-09 13:42:07,112,0
199246,1,2012-01-09 13:42:08,112,1
199246,6,2012-01-09 13:42:18,112,10
199246,6,2012-01-09 14:19:41,11181,2243
199246,2,2012-01-09 14:22:11,11181,150
199246,6,2012-01-09 14:22:15,11181,4
199249,0,2012-01-09 13:55:54,112,0
199249,1,2012-01-09 13:55:54,112,0
199249,3,2012-01-09 13:56:28,112,34
199249,4,2012-01-09 13:56:29,112,1
199249,4,2012-01-10 11:24:39,0,77290
199249,4,2012-01-10 11:26:21,0,102
199249,4,2012-01-10 12:18:54,0,3153
199249,4,2012-01-10 12:21:59,0,185
199249,4,2012-01-10 12:23:08,10912,69
199249,2,2012-01-10 12:31:27,10912,499
199249,4,2012-01-10 12:31:30,10912,3
199252,0,2012-01-09 14:04:00,112,0
199252,1,2012-01-09 14:04:01,112,1
199252,2,2012-01-09 14:04:35,112,34
199255,0,2012-01-09 14:07:12,112,0
199255,1,2012-01-09 14:07:12,112,0
199255,2,2012-01-09 14:07:46,112,34
199264,0,2012-01-09 14:17:39,112,0
199264,1,2012-01-09 14:17:39,112,0
199264,6,2012-01-09 14:18:16,112,37
199264,6,2012-01-09 14:24:21,11181,365
199264,2,2012-01-09 14:24:58,11181,37
199264,6,2012-01-09 14:25:00,11181,2
199267,0,2012-01-09 14:20:55,112,0
199267,1,2012-01-09 14:20:55,112,0
199267,2,2012-01-09 14:21:32,112,37
199276,0,2012-01-09 14:50:28,112,0
199276,1,2012-01-09 14:50:28,112,0
199276,2,2012-01-09 14:51:01,112,33
199282,0,2012-01-09 14:56:34,112,0
199282,1,2012-01-09 14:56:34,112,0
199282,6,2012-01-09 14:57:10,112,36
199282,6,2012-01-09 15:09:09,11181,719
199282,2,2012-01-09 15:09:48,11181,39
199282,6,2012-01-09 15:09:52,11181,4
199288,0,2012-01-09 15:08:31,112,0
199288,1,2012-01-09 15:08:31,112,0
199288,3,2012-01-09 15:09:08,112,37
199288,4,2012-01-09 15:09:08,112,0
199288,4,2012-01-10 14:35:23,0,84375
199288,5,2012-01-10 14:38:19,11202,176
199288,4,2012-01-10 14:38:21,0,2
199291,0,2012-01-09 15:53:45,112,0
199291,1,2012-01-09 15:53:46,112,1
199291,6,2012-01-09 15:53:56,112,10
199291,6,2012-01-09 16:24:14,11181,1818
199291,2,2012-01-09 16:25:21,11181,67
199291,6,2012-01-09 16:25:24,11181,3
199300,0,2012-01-09 16:16:49,112,0
199300,1,2012-01-09 16:16:49,112,0
199300,2,2012-01-09 16:17:20,112,31
199309,0,2012-01-09 16:37:13,112,0
199309,1,2012-01-09 16:37:13,112,0
199309,2,2012-01-09 16:37:46,112,33
199312,0,2012-01-09 16:38:31,112,0
199312,1,2012-01-09 16:38:31,112,0
199312,6,2012-01-09 16:38:42,112,11
199312,6,2012-01-09 16:48:29,11181,587
199312,2,2012-01-09 16:50:29,11181,120
199312,6,2012-01-09 16:50:33,11181,4
199315,0,2012-01-09 16:39:43,112,0
199315,1,2012-01-09 16:39:43,112,0
199315,2,2012-01-09 16:40:24,112,41
199321,0,2012-01-09 16:52:14,112,0
199321,1,2012-01-09 16:52:14,112,0
199321,6,2012-01-09 16:52:24,112,10
199321,6,2012-01-09 17:01:06,11003,522
199321,2,2012-01-09 17:13:30,11003,744
199321,6,2012-01-09 17:13:34,11003,4
199324,0,2012-01-09 17:03:53,112,0
199324,1,2012-01-09 17:03:54,112,1
199324,6,2012-01-09 17:04:40,112,46
199324,6,2012-01-09 17:06:16,10863,96
199324,3,2012-01-09 17:14:53,10863,517
199324,4,2012-01-09 17:14:53,10863,0
199324,6,2012-01-09 17:14:54,10863,1
199324,4,2012-01-09 18:26:48,10881,4314
199324,4,2012-01-09 18:29:43,10881,175
199324,4,2012-01-09 18:34:16,11002,273
199324,4,2012-01-09 18:48:25,11002,849
199324,4,2012-01-09 18:48:32,11002,7
199324,2,2012-01-09 18:53:23,11002,291
199324,4,2012-01-09 18:53:26,11002,3
199327,0,2012-01-09 17:06:34,112,0
199327,1,2012-01-09 17:06:34,112,0
199327,6,2012-01-09 17:07:05,112,31
199327,6,2012-01-09 17:55:51,10863,2926
199327,2,2012-01-09 17:56:28,10863,37
199327,6,2012-01-09 17:56:31,10863,3
199336,0,2012-01-09 17:19:48,112,0
199336,1,2012-01-09 17:19:49,112,1
199336,2,2012-01-09 17:20:28,112,39
199339,0,2012-01-09 17:37:28,112,0
199339,1,2012-01-09 17:37:28,112,0
199339,6,2012-01-09 17:37:40,112,12
199339,6,2012-01-09 17:56:39,10863,1139
199339,3,2012-01-09 18:00:32,10863,233
199339,4,2012-01-09 18:00:32,10863,0
199339,6,2012-01-09 18:00:34,10863,2
199339,4,2012-01-10 16:39:22,0,81528
199339,2,2012-01-10 16:49:30,11202,608
199339,4,2012-01-10 16:49:34,0,4
199342,0,2012-01-09 17:37:34,112,0
199342,1,2012-01-09 17:37:34,112,0
199342,2,2012-01-09 17:38:11,112,37
199351,0,2012-01-09 18:13:55,112,0
199351,1,2012-01-09 18:13:55,112,0
199351,6,2012-01-09 18:14:28,112,33
199351,6,2012-01-09 19:18:37,10863,3849
199351,3,2012-01-09 19:22:04,10863,207
199351,4,2012-01-09 19:22:04,10863,0
199351,6,2012-01-09 19:22:05,10863,1
199351,4,2012-01-10 14:04:03,10929,67318
199351,8,2012-01-10 14:12:38,10929,515
199351,2,2012-01-10 14:12:58,10929,20
199351,4,2012-01-10 14:13:02,10929,4
199357,0,2012-01-09 18:23:16,112,0
199357,1,2012-01-09 18:23:16,112,0
199357,2,2012-01-09 18:23:51,112,35
199366,0,2012-01-09 18:31:00,112,0
199366,1,2012-01-09 18:31:00,112,0
199366,2,2012-01-09 18:31:32,112,32
199378,0,2012-01-09 19:34:13,112,0
199378,1,2012-01-09 19:34:13,112,0
199378,6,2012-01-09 19:34:25,112,12
199378,6,2012-01-09 19:44:19,10863,594
199378,2,2012-01-09 19:49:53,10863,334
199378,6,2012-01-09 19:49:57,10863,4
199384,0,2012-01-09 19:49:55,112,0
199384,1,2012-01-09 19:49:55,112,0
199384,6,2012-01-09 19:50:06,112,11
199384,6,2012-01-09 19:50:25,10863,19
199384,3,2012-01-09 19:53:19,10863,174
199384,4,2012-01-09 19:53:19,10863,0
199384,6,2012-01-09 19:53:20,10863,1
199384,4,2012-01-10 14:29:33,10929,66973
199384,2,2012-01-10 14:39:33,10929,600
199384,4,2012-01-10 14:39:36,10929,3
199390,0,2012-01-09 20:00:06,112,0
199390,1,2012-01-09 20:00:07,112,1
199390,2,2012-01-09 20:00:42,112,35
199402,0,2012-01-09 20:21:27,112,0
199402,1,2012-01-09 20:21:27,112,0
199402,6,2012-01-09 20:22:05,112,38
199402,6,2012-01-09 20:35:28,10863,803
199402,2,2012-01-09 20:37:11,10863,103
199402,6,2012-01-09 20:37:14,10863,3
199414,0,2012-01-09 20:49:58,112,0
199414,1,2012-01-09 20:49:58,112,0
199414,2,2012-01-09 20:50:36,112,38
199420,0,2012-01-09 21:11:52,112,0
199420,1,2012-01-09 21:11:52,112,0
199420,2,2012-01-09 21:12:29,112,37
199423,0,2012-01-09 21:15:14,112,0
199423,1,2012-01-09 21:15:15,112,1
199423,6,2012-01-09 21:15:42,112,27
199423,6,2012-01-10 09:01:33,10889,42351
199423,2,2012-01-10 09:03:48,10889,135
199423,6,2012-01-10 09:03:53,10889,5
199429,0,2012-01-09 21:20:26,112,0
199429,1,2012-01-09 21:20:26,112,0
199429,6,2012-01-09 21:20:36,112,10
199429,6,2012-01-10 09:01:43,10889,42067
199429,2,2012-01-10 09:13:48,10889,725
199429,6,2012-01-10 09:13:51,10889,3
199435,0,2012-01-09 21:33:45,112,0
199435,1,2012-01-09 21:33:45,112,0
199435,2,2012-01-09 21:34:28,112,43
199444,0,2012-01-09 21:50:04,112,0
199444,1,2012-01-09 21:50:04,112,0
199444,2,2012-01-09 21:50:54,112,50
199447,0,2012-01-09 21:50:33,112,0
199447,1,2012-01-09 21:50:34,112,1
199447,3,2012-01-09 21:51:12,112,38
199447,4,2012-01-09 21:51:13,112,1
199447,4,2012-01-10 13:23:45,10929,55952
199447,5,2012-01-10 13:44:54,10929,1269
199447,4,2012-01-10 13:44:56,10929,2
199450,0,2012-01-09 21:53:39,112,0
199450,1,2012-01-09 21:53:39,112,0
199450,3,2012-01-09 21:54:19,112,40
199450,4,2012-01-09 21:54:20,112,1
199450,4,2012-01-10 17:19:03,11119,69883
199450,2,2012-01-10 17:28:29,11119,566
199450,4,2012-01-10 17:28:32,11119,3
199456,0,2012-01-09 22:01:28,112,0
199456,1,2012-01-09 22:01:33,112,5
199456,6,2012-01-09 22:03:03,112,90
199456,6,2012-01-10 09:17:09,10889,40446
199456,2,2012-01-10 09:17:39,10889,30
199456,6,2012-01-10 09:17:42,10889,3
199459,0,2012-01-09 22:17:46,112,0
199459,1,2012-01-09 22:17:51,112,5
199459,2,2012-01-09 22:18:31,112,40
199465,0,2012-01-09 23:02:47,112,0
199465,1,2012-01-09 23:02:47,112,0
199465,2,2012-01-09 23:03:25,112,38
199468,0,2012-01-09 23:09:37,112,0
199468,1,2012-01-09 23:09:37,112,0
199468,6,2012-01-09 23:10:01,112,24
199468,6,2012-01-10 09:16:34,10889,36393
199468,2,2012-01-10 09:26:02,10889,568
199468,6,2012-01-10 09:26:06,10889,4
199474,0,2012-01-09 23:20:17,112,0
199474,1,2012-01-09 23:20:19,112,2
199474,2,2012-01-09 23:21:25,112,66
199477,0,2012-01-09 23:22:00,112,0
199477,1,2012-01-09 23:22:00,112,0
199477,2,2012-01-09 23:22:31,112,31
199483,0,2012-01-09 23:37:49,112,0
199483,1,2012-01-09 23:37:49,112,0
199483,6,2012-01-09 23:38:34,112,45
199483,6,2012-01-10 09:14:09,10889,34535
199483,2,2012-01-10 09:15:13,10889,64
199483,6,2012-01-10 09:15:16,10889,3
199486,0,2012-01-09 23:50:10,112,0
199486,1,2012-01-09 23:50:10,112,0
199486,6,2012-01-09 23:51:44,112,94
199486,6,2012-01-10 09:14:00,10889,33736
199486,2,2012-01-10 09:15:47,10889,107
199486,6,2012-01-10 09:15:51,10889,4
199489,0,2012-01-10 00:56:31,112,0
199489,1,2012-01-10 00:56:31,112,0
199489,2,2012-01-10 00:57:16,112,45
199492,0,2012-01-10 00:56:50,112,0
199492,1,2012-01-10 00:56:50,112,0
199492,2,2012-01-10 00:57:33,112,43
199495,0,2012-01-10 01:07:01,112,0
199495,1,2012-01-10 01:07:02,112,1
199495,2,2012-01-10 01:07:43,112,41
199522,0,2012-01-10 09:18:33,112,0
199522,1,2012-01-10 09:18:35,112,2
199522,2,2012-01-10 09:19:13,112,38
199525,0,2012-01-10 09:43:51,112,0
199525,1,2012-01-10 09:43:52,112,1
199525,2,2012-01-10 09:44:28,112,36
199528,0,2012-01-10 10:17:35,112,0
199528,1,2012-01-10 10:17:37,112,2
199528,3,2012-01-10 10:18:25,112,48
199528,4,2012-01-10 10:18:25,112,0
199528,4,2012-01-10 11:58:21,10889,5996
199528,4,2012-01-10 12:45:48,10889,2847
199528,4,2012-01-10 15:09:05,10889,8597
199528,4,2012-01-10 15:12:12,10889,187
199528,4,2012-01-11 09:23:11,10861,65459
199528,5,2012-01-11 09:25:33,10861,142
199528,4,2012-01-11 09:25:36,10861,3
199534,0,2012-01-10 10:36:23,112,0
199534,1,2012-01-10 10:36:23,112,0
199534,2,2012-01-10 10:36:57,112,34
199540,0,2012-01-10 11:11:57,112,0
199540,1,2012-01-10 11:11:58,112,1
199540,2,2012-01-10 11:13:16,112,78
199546,0,2012-01-10 11:26:44,112,0
199546,1,2012-01-10 11:26:44,112,0
199546,2,2012-01-10 11:27:18,112,34
199549,0,2012-01-10 11:33:50,112,0
199549,1,2012-01-10 11:33:50,112,0
199549,6,2012-01-10 11:34:03,112,13
199549,6,2012-01-10 13:17:27,10929,6204
199549,2,2012-01-10 13:18:45,10929,78
199549,6,2012-01-10 13:18:48,10929,3
199555,0,2012-01-10 11:38:48,112,0
199555,1,2012-01-10 11:38:48,112,0
199555,2,2012-01-10 11:39:22,112,34
199561,0,2012-01-10 11:41:02,112,0
199561,1,2012-01-10 11:41:02,112,0
199561,2,2012-01-10 11:41:36,112,34
199564,0,2012-01-10 11:45:40,112,0
199564,1,2012-01-10 11:45:41,112,1
199564,2,2012-01-10 11:46:32,112,51
199567,0,2012-01-10 12:15:38,112,0
199567,1,2012-01-10 12:15:38,112,0
199567,6,2012-01-10 12:15:53,112,15
199567,6,2012-01-10 13:18:54,10929,3781
199567,2,2012-01-10 13:21:31,10929,157
199567,6,2012-01-10 13:21:34,10929,3
199573,0,2012-01-10 13:04:34,112,0
199573,1,2012-01-10 13:04:34,112,0
199573,2,2012-01-10 13:05:13,112,39
199576,0,2012-01-10 13:41:17,112,0
199576,1,2012-01-10 13:41:18,112,1
199576,2,2012-01-10 13:41:55,112,37
199582,0,2012-01-10 14:12:59,112,0
199582,1,2012-01-10 14:13:00,112,1
199582,2,2012-01-10 14:13:46,112,46
199585,0,2012-01-10 14:36:57,112,0
199585,1,2012-01-10 14:36:57,112,0
199585,3,2012-01-10 14:37:29,112,32
199585,4,2012-01-10 14:37:29,112,0
199585,4,2012-01-10 15:12:53,10889,2124
199585,2,2012-01-10 15:28:50,10889,957
199585,4,2012-01-10 15:28:53,10889,3
199594,0,2012-01-10 15:15:11,112,0
199594,1,2012-01-10 15:15:12,112,1
199594,2,2012-01-10 15:15:51,112,39
199597,0,2012-01-10 15:20:24,112,0
199597,1,2012-01-10 15:20:24,112,0
199597,2,2012-01-10 15:20:57,112,33
199612,0,2012-01-10 15:53:01,112,0
199612,1,2012-01-10 15:53:02,112,1
199612,3,2012-01-10 15:53:39,112,37
199612,4,2012-01-10 15:53:39,112,0
199612,4,2012-01-10 18:40:35,11119,10016
199612,2,2012-01-10 18:50:20,11119,585
199612,4,2012-01-10 18:50:23,11119,3
199615,0,2012-01-10 16:00:24,112,0
199615,1,2012-01-10 16:00:24,112,0
199615,2,2012-01-10 16:01:10,112,46
199621,0,2012-01-10 16:19:59,112,0
199621,1,2012-01-10 16:20:00,112,1
199621,6,2012-01-10 16:20:37,112,37
199621,6,2012-01-10 16:21:32,10982,55
199621,6,2012-01-10 16:22:12,10982,40
199621,6,2012-01-10 16:44:11,10932,1319
199621,2,2012-01-10 16:44:36,10932,25
199621,6,2012-01-10 16:44:40,10932,4
199630,0,2012-01-10 16:32:18,112,0
199630,1,2012-01-10 16:32:18,112,0
199630,6,2012-01-10 16:32:29,112,11
199630,6,2012-01-10 16:42:01,10982,572
199630,2,2012-01-10 16:43:23,10982,82
199630,6,2012-01-10 16:43:26,10982,3
199636,0,2012-01-10 16:59:20,112,0
199636,1,2012-01-10 16:59:20,112,0
199636,2,2012-01-10 16:59:58,112,38
199642,0,2012-01-10 17:04:47,112,0
199642,1,2012-01-10 17:04:47,112,0
199642,2,2012-01-10 17:05:20,112,33
199645,0,2012-01-10 17:24:35,112,0
199645,1,2012-01-10 17:24:35,112,0
199645,2,2012-01-10 17:25:13,112,38
199657,0,2012-01-10 17:58:10,112,0
199657,1,2012-01-10 17:58:10,112,0
199657,2,2012-01-10 17:58:47,112,37
199663,0,2012-01-10 18:43:44,112,0
199663,1,2012-01-10 18:43:44,112,0
199663,2,2012-01-10 18:44:16,112,32
199666,0,2012-01-10 19:05:39,112,0
199666,1,2012-01-10 19:05:40,112,1
199666,6,2012-01-10 19:06:18,112,38
199666,6,2012-01-10 19:24:37,10863,1099
199666,3,2012-01-10 19:28:01,10863,204
199666,4,2012-01-10 19:28:01,10863,0
199666,6,2012-01-10 19:28:02,10863,1
199666,4,2012-01-10 19:29:23,10863,81
199666,4,2012-01-10 19:33:22,10863,239
199666,4,2012-01-11 11:30:05,10912,57403
199666,4,2012-01-11 11:31:32,10912,87
199666,4,2012-01-11 14:55:01,10861,12209
199666,4,2012-01-11 14:55:21,10861,20
199666,4,2012-01-11 20:19:17,0,19436
199666,2,2012-01-11 20:43:40,11202,1463
199666,4,2012-01-11 20:43:43,0,3
199669,0,2012-01-10 19:07:24,112,0
199669,1,2012-01-10 19:07:24,112,0
199669,6,2012-01-10 19:08:02,112,38
199669,6,2012-01-10 19:28:06,10863,1204
199669,6,2012-01-10 19:38:26,10863,620
199669,6,2012-01-10 19:45:22,10863,416
199669,3,2012-01-10 19:45:30,10863,8
199669,4,2012-01-10 19:45:30,10863,0
199669,6,2012-01-10 19:45:31,10863,1
199669,4,2012-01-11 12:22:32,10912,59821
199669,4,2012-01-11 12:22:37,10912,5
199669,4,2012-01-11 12:36:54,10912,857
199669,4,2012-01-11 12:37:07,10912,13
199669,4,2012-01-11 15:47:27,10939,11420
199669,4,2012-01-11 15:50:31,10939,184
199669,4,2012-01-11 16:34:07,11189,2616
199669,4,2012-01-11 16:39:08,11189,301
199669,4,2012-01-11 16:44:54,11189,346
199669,4,2012-01-11 16:45:02,11189,8
199669,4,2012-01-11 20:46:24,0,14482
199669,2,2012-01-11 20:59:13,11202,769
199669,4,2012-01-11 20:59:16,0,3
199687,0,2012-01-10 19:54:24,112,0
199687,1,2012-01-10 19:54:24,112,0
199687,6,2012-01-10 19:54:37,112,13
199687,6,2012-01-10 20:24:35,10863,1798
199687,2,2012-01-10 20:26:14,10863,99
199687,6,2012-01-10 20:26:17,10863,3
199690,0,2012-01-10 20:16:43,112,0
199690,1,2012-01-10 20:16:44,112,1
199690,6,2012-01-10 20:17:20,112,36
199690,6,2012-01-10 20:32:31,10982,911
199690,2,2012-01-10 20:33:20,10982,49
199690,6,2012-01-10 20:33:25,10982,5
199693,0,2012-01-10 20:30:03,112,0
199693,1,2012-01-10 20:30:03,112,0
199693,2,2012-01-10 20:30:48,112,45
199696,0,2012-01-10 20:35:52,112,0
199696,1,2012-01-10 20:35:52,112,0
199696,6,2012-01-10 20:36:36,112,44
199696,6,2012-01-10 20:38:47,10863,131
199696,6,2012-01-11 06:15:05,10863,34578
199696,6,2012-01-11 09:50:55,10809,12950
199696,6,2012-01-11 09:52:04,10809,69
199696,6,2012-01-11 12:46:33,10861,10469
199696,2,2012-01-11 12:46:48,10861,15
199696,6,2012-01-11 12:46:52,10861,4
199699,0,2012-01-10 20:36:16,112,0
199699,1,2012-01-10 20:36:16,112,0
199699,6,2012-01-10 20:36:50,112,34
199699,6,2012-01-10 20:59:10,11119,1340
199699,2,2012-01-10 20:59:32,11119,22
199699,6,2012-01-10 20:59:36,11119,4
199705,0,2012-01-10 20:48:17,112,0
199705,1,2012-01-10 20:48:18,112,1
199705,2,2012-01-10 20:48:45,112,27
199708,0,2012-01-10 20:54:24,112,0
199708,1,2012-01-10 20:54:24,112,0
199708,6,2012-01-10 20:54:33,112,9
199708,6,2012-01-10 20:59:40,11119,307
199708,2,2012-01-10 21:01:04,11119,84
199708,6,2012-01-10 21:01:08,11119,4
199711,0,2012-01-10 20:57:26,112,0
199711,1,2012-01-10 20:57:26,112,0
199711,2,2012-01-10 20:58:00,112,34
199720,0,2012-01-10 21:08:53,112,0
199720,1,2012-01-10 21:08:53,112,0
199720,2,2012-01-10 21:09:30,112,37
199723,0,2012-01-10 21:13:14,112,0
199723,1,2012-01-10 21:13:14,112,0
199723,2,2012-01-10 21:13:53,112,39
199747,0,2012-01-10 22:12:18,112,0
199747,1,2012-01-10 22:12:26,112,8
199747,2,2012-01-10 22:13:19,112,53
199750,0,2012-01-10 22:17:18,112,0
199750,1,2012-01-10 22:17:19,112,1
199750,6,2012-01-10 22:17:34,112,15
199750,6,2012-01-11 09:52:06,10809,41672
199750,6,2012-01-11 09:52:18,10809,12
199750,6,2012-01-11 11:24:42,10809,5544
199750,6,2012-01-11 11:35:30,10809,648
199750,6,2012-01-11 13:06:57,10863,5487
199750,6,2012-01-11 13:55:44,10863,2927
199750,6,2012-01-11 14:10:12,10863,868
199750,2,2012-01-11 14:12:40,10863,148
199750,6,2012-01-11 14:12:44,10863,4
199759,0,2012-01-10 22:21:44,112,0
199759,1,2012-01-10 22:21:45,112,1
199759,2,2012-01-10 22:22:17,112,32
199779,0,2012-01-11 07:26:17,112,0
199779,1,2012-01-11 07:26:26,112,9
199779,3,2012-01-11 07:27:26,112,60
199779,4,2012-01-11 07:27:28,112,2
199779,4,2012-01-11 12:41:23,11189,18835
199779,4,2012-01-11 12:44:12,11189,169
199779,4,2012-01-12 10:23:32,11169,77960
199779,8,2012-01-12 10:30:08,11169,396
199779,5,2012-01-12 10:31:20,11169,72
199779,4,2012-01-12 10:31:23,11169,3
199782,0,2012-01-11 09:33:22,112,0
199782,1,2012-01-11 09:33:23,112,1
199782,2,2012-01-11 09:33:56,112,33
199785,0,2012-01-11 09:41:11,112,0
199785,1,2012-01-11 09:41:11,112,0
199785,6,2012-01-11 09:41:23,112,12
199785,6,2012-01-11 09:52:24,10809,661
199785,6,2012-01-11 09:52:35,10809,11
199785,6,2012-01-11 12:46:55,10861,10460
199785,2,2012-01-11 13:15:30,10861,1715
199785,6,2012-01-11 13:15:33,10861,3
199797,0,2012-01-11 10:22:47,112,0
199797,1,2012-01-11 10:22:49,112,2
199797,6,2012-01-11 10:23:02,112,13
199797,6,2012-01-11 11:24:27,10809,3685
199797,6,2012-01-11 11:24:39,10809,12
199797,6,2012-01-11 13:11:59,10863,6440
199797,6,2012-01-11 13:55:44,10863,2625
199797,6,2012-01-11 13:55:59,10863,15
199797,3,2012-01-11 13:58:57,10863,178
199797,4,2012-01-11 13:58:57,10863,0
199797,6,2012-01-11 13:58:58,10863,1
199797,4,2012-01-11 16:45:33,11189,9995
199797,4,2012-01-11 16:45:34,11189,1
199797,4,2012-01-11 20:51:43,11122,14769
199797,4,2012-01-11 20:51:44,11122,1
199797,4,2012-01-12 09:16:29,11003,44685
199797,2,2012-01-12 09:21:08,11003,279
199797,4,2012-01-12 09:21:13,11003,5
199809,0,2012-01-11 11:15:44,112,0
199809,1,2012-01-11 11:15:45,112,1
199809,2,2012-01-11 11:16:32,112,47
199812,0,2012-01-11 11:16:36,112,0
199812,1,2012-01-11 11:16:36,112,0
199812,2,2012-01-11 11:17:29,112,53
199827,0,2012-01-11 11:38:50,112,0
199827,1,2012-01-11 11:38:50,112,0
199827,2,2012-01-11 11:39:55,112,65
199830,0,2012-01-11 11:41:59,112,0
199830,1,2012-01-11 11:42:00,112,1
199830,2,2012-01-11 11:42:42,112,42
199833,0,2012-01-11 12:05:23,112,0
199833,1,2012-01-11 12:05:23,112,0
199833,2,2012-01-11 12:05:58,112,35
199836,0,2012-01-11 12:09:36,112,0
199836,1,2012-01-11 12:09:36,112,0
199836,2,2012-01-11 12:10:12,112,36
199839,0,2012-01-11 12:15:20,112,0
199839,1,2012-01-11 12:15:20,112,0
199839,2,2012-01-11 12:15:55,112,35
199842,0,2012-01-11 12:54:14,112,0
199842,1,2012-01-11 12:54:15,112,1
199842,2,2012-01-11 12:54:50,112,35
199854,0,2012-01-11 13:45:21,112,0
199854,1,2012-01-11 13:45:21,112,0
199854,3,2012-01-11 13:46:06,112,45
199854,4,2012-01-11 13:46:06,112,0
199854,4,2012-01-11 13:49:31,10932,205
199854,4,2012-01-11 13:49:36,10932,5
199854,4,2012-01-11 16:51:07,11189,10891
199854,4,2012-01-11 16:53:00,11189,113
199854,4,2012-01-12 09:10:18,11003,58638
199854,4,2012-01-12 09:15:01,11003,283
199854,4,2012-01-12 13:17:52,10982,14571
199854,5,2012-01-12 13:19:44,10982,112
199854,4,2012-01-12 13:19:46,10982,2
199863,0,2012-01-11 14:30:27,112,0
199863,1,2012-01-11 14:30:27,112,0
199863,6,2012-01-11 14:31:13,112,46
199863,6,2012-01-11 14:50:03,10863,1130
199863,3,2012-01-11 15:16:54,10863,1611
199863,4,2012-01-11 15:16:54,10863,0
199863,6,2012-01-11 15:16:55,10863,1
199863,4,2012-01-11 20:33:51,11119,19016
199863,2,2012-01-11 20:43:04,11119,553
199863,4,2012-01-11 20:43:07,11119,3
199869,0,2012-01-11 14:41:54,112,0
199869,1,2012-01-11 14:41:54,112,0
199869,6,2012-01-11 14:42:24,112,30
199869,6,2012-01-11 15:18:49,10863,2185
199869,2,2012-01-11 15:21:53,10863,184
199869,6,2012-01-11 15:21:56,10863,3
199872,0,2012-01-11 14:42:39,112,0
199872,1,2012-01-11 14:42:40,112,1
199872,6,2012-01-11 14:43:14,112,34
199872,6,2012-01-11 15:17:00,10863,2026
199872,3,2012-01-11 15:18:41,10863,101
199872,4,2012-01-11 15:18:41,10863,0
199872,6,2012-01-11 15:18:42,10863,1
199872,4,2012-01-11 20:38:03,10929,19161
199872,2,2012-01-11 21:01:16,10929,1393
199872,4,2012-01-11 21:01:19,10929,3
